dataset_id,dataset_authors,humeral_motion,thoracohumeral_sequence,thoracohumeral_angle,joint,parent,child,euler_sequence,rotation_absolute,origin_displacement,displacement_cs,displacement_absolute,is_data_mean,shoulder_id,side,source_extraction,folder,dof_1st_euler,dof_2nd_euler,dof_3rd_euler,dof_translation_x,dof_translation_y,dof_translation_z
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,2,right,authors table,#14_Moissenet_et_al,SC_protraction_rotation0Abd_2.csv,SC_elevation_rotation0Abd_2.csv,SC_rotation_rotation0Abd_2.csv,SC_supTranslation_rotation0Abd_2.csv,SC_antTranslation_rotation0Abd_2.csv,SC_medTranslation_rotation0Abd_2.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,3,left,authors table,#14_Moissenet_et_al,GH_abduction_elevationFrontal_3.csv,GH_flexion_elevationFrontal_3.csv,GH_rotation_elevationFrontal_3.csv,GH_antTranslation_elevationFrontal_3.csv,GH_medTranslation_elevationFrontal_3.csv,GH_supTranslation_elevationFrontal_3.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,3,left,authors table,#14_Moissenet_et_al,GH_abduction_elevationSagittal_3.csv,GH_flexion_elevationSagittal_3.csv,GH_rotation_elevationSagittal_3.csv,GH_antTranslation_elevationSagittal_3.csv,GH_medTranslation_elevationSagittal_3.csv,GH_supTranslation_elevationSagittal_3.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,3,left,authors table,#14_Moissenet_et_al,GH_abduction_horizontalFlexion_3.csv,GH_flexion_horizontalFlexion_3.csv,GH_rotation_horizontalFlexion_3.csv,GH_antTranslation_horizontalFlexion_3.csv,GH_medTranslation_horizontalFlexion_3.csv,GH_supTranslation_horizontalFlexion_3.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,3,left,authors table,#14_Moissenet_et_al,GH_abduction_rotation0Abd_3.csv,GH_flexion_rotation0Abd_3.csv,GH_rotation_rotation0Abd_3.csv,GH_antTranslation_rotation0Abd_3.csv,GH_medTranslation_rotation0Abd_3.csv,GH_supTranslation_rotation0Abd_3.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,3,left,authors table,#14_Moissenet_et_al,ST_protraction_elevationFrontal_3.csv,ST_medRotation_elevationFrontal_3.csv,ST_tilt_elevationFrontal_3.csv,,,
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,3,left,authors table,#14_Moissenet_et_al,ST_protraction_elevationSagittal_3.csv,ST_medRotation_elevationSagittal_3.csv,ST_tilt_elevationSagittal_3.csv,,,
#14,Moissenet et al.,horizontal flexion,yx'y'',y,scapulothoracic,thorax,scapula,yx'z'',True,,,,False,3,left,authors table,#14_Moissenet_et_al,ST_protraction_horizontalFlexion_3.csv,ST_medRotation_horizontalFlexion_3.csv,ST_tilt_horizontalFlexion_3.csv,,,
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,3,left,authors table,#14_Moissenet_et_al,ST_protraction_rotation0Abd_3.csv,ST_medRotation_rotation0Abd_3.csv,ST_tilt_rotation0Abd_3.csv,,,
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,3,left,authors table,#14_Moissenet_et_al,AC_protraction_elevationFrontal_3.csv,AC_medRotation_elevationFrontal_3.csv,AC_antRotation_elevationFrontal_3.csv,AC_supTranslation_elevationFrontal_3.csv,AC_antTranslation_elevationFrontal_3.csv,AC_medTranslation_elevationFrontal_3.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,3,left,authors table,#14_Moissenet_et_al,AC_protraction_elevationSagittal_3.csv,AC_medRotation_elevationSagittal_3.csv,AC_antRotation_elevationSagittal_3.csv,AC_supTranslation_elevationSagittal_3.csv,AC_antTranslation_elevationSagittal_3.csv,AC_medTranslation_elevationSagittal_3.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,3,left,authors table,#14_Moissenet_et_al,AC_protraction_horizontalFlexion_3.csv,AC_medRotation_horizontalFlexion_3.csv,AC_antRotation_horizontalFlexion_3.csv,AC_supTranslation_horizontalFlexion_3.csv,AC_antTranslation_horizontalFlexion_3.csv,AC_medTranslation_horizontalFlexion_3.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,3,left,authors table,#14_Moissenet_et_al,AC_protraction_rotation0Abd_3.csv,AC_medRotation_rotation0Abd_3.csv,AC_antRotation_rotation0Abd_3.csv,AC_supTranslation_rotation0Abd_3.csv,AC_antTranslation_rotation0Abd_3.csv,AC_medTranslation_rotation0Abd_3.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,3,left,authors table,#14_Moissenet_et_al,SC_protraction_elevationFrontal_3.csv,SC_elevation_elevationFrontal_3.csv,SC_rotation_elevationFrontal_3.csv,SC_supTranslation_elevationFrontal_3.csv,SC_antTranslation_elevationFrontal_3.csv,SC_medTranslation_elevationFrontal_3.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,3,left,authors table,#14_Moissenet_et_al,SC_protraction_elevationSagittal_3.csv,SC_elevation_elevationSagittal_3.csv,SC_rotation_elevationSagittal_3.csv,SC_supTranslation_elevationSagittal_3.csv,SC_antTranslation_elevationSagittal_3.csv,SC_medTranslation_elevationSagittal_3.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,3,left,authors table,#14_Moissenet_et_al,SC_protraction_horizontalFlexion_3.csv,SC_elevation_horizontalFlexion_3.csv,SC_rotation_horizontalFlexion_3.csv,SC_supTranslation_horizontalFlexion_3.csv,SC_antTranslation_horizontalFlexion_3.csv,SC_medTranslation_horizontalFlexion_3.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,3,left,authors table,#14_Moissenet_et_al,SC_protraction_rotation0Abd_3.csv,SC_elevation_rotation0Abd_3.csv,SC_rotation_rotation0Abd_3.csv,SC_supTranslation_rotation0Abd_3.csv,SC_antTranslation_rotation0Abd_3.csv,SC_medTranslation_rotation0Abd_3.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,4,right,authors table,#14_Moissenet_et_al,GH_abduction_elevationFrontal_4.csv,GH_flexion_elevationFrontal_4.csv,GH_rotation_elevationFrontal_4.csv,GH_antTranslation_elevationFrontal_4.csv,GH_medTranslation_elevationFrontal_4.csv,GH_supTranslation_elevationFrontal_4.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,4,right,authors table,#14_Moissenet_et_al,GH_abduction_elevationSagittal_4.csv,GH_flexion_elevationSagittal_4.csv,GH_rotation_elevationSagittal_4.csv,GH_antTranslation_elevationSagittal_4.csv,GH_medTranslation_elevationSagittal_4.csv,GH_supTranslation_elevationSagittal_4.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y,glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,4,right,authors table,#14_Moissenet_et_al,GH_abduction_rotation0Abd_4.csv,GH_flexion_rotation0Abd_4.csv,GH_rotation_rotation0Abd_4.csv,GH_antTranslation_rotation0Abd_4.csv,GH_medTranslation_rotation0Abd_4.csv,GH_supTranslation_rotation0Abd_4.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',y'',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,4,right,authors table,#14_Moissenet_et_al,ST_protraction_elevationFrontal_4.csv,ST_medRotation_elevationFrontal_4.csv,ST_tilt_elevationFrontal_4.csv,,,
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,4,right,authors table,#14_Moissenet_et_al,ST_protraction_elevationSagittal_4.csv,ST_medRotation_elevationSagittal_4.csv,ST_tilt_elevationSagittal_4.csv,,,
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,4,right,authors table,#14_Moissenet_et_al,ST_protraction_rotation0Abd_4.csv,ST_medRotation_rotation0Abd_4.csv,ST_tilt_rotation0Abd_4.csv,,,
#14,Moissenet et al.,frontal plane elevation,yx'y'',y,acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,4,right,authors table,#14_Moissenet_et_al,AC_protraction_elevationFrontal_4.csv,AC_medRotation_elevationFrontal_4.csv,AC_antRotation_elevationFrontal_4.csv,AC_supTranslation_elevationFrontal_4.csv,AC_antTranslation_elevationFrontal_4.csv,AC_medTranslation_elevationFrontal_4.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',y'',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,4,right,authors table,#14_Moissenet_et_al,AC_protraction_elevationSagittal_4.csv,AC_medRotation_elevationSagittal_4.csv,AC_antRotation_elevationSagittal_4.csv,AC_supTranslation_elevationSagittal_4.csv,AC_antTranslation_elevationSagittal_4.csv,AC_medTranslation_elevationSagittal_4.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',x',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,4,right,authors table,#14_Moissenet_et_al,AC_protraction_rotation0Abd_4.csv,AC_medRotation_rotation0Abd_4.csv,AC_antRotation_rotation0Abd_4.csv,AC_supTranslation_rotation0Abd_4.csv,AC_antTranslation_rotation0Abd_4.csv,AC_medTranslation_rotation0Abd_4.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,4,right,authors table,#14_Moissenet_et_al,SC_protraction_elevationFrontal_4.csv,SC_elevation_elevationFrontal_4.csv,SC_rotation_elevationFrontal_4.csv,SC_supTranslation_elevationFrontal_4.csv,SC_antTranslation_elevationFrontal_4.csv,SC_medTranslation_elevationFrontal_4.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',y,sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,4,right,authors table,#14_Moissenet_et_al,SC_protraction_elevationSagittal_4.csv,SC_elevation_elevationSagittal_4.csv,SC_rotation_elevationSagittal_4.csv,SC_supTranslation_elevationSagittal_4.csv,SC_antTranslation_elevationSagittal_4.csv,SC_medTranslation_elevationSagittal_4.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,4,right,authors table,#14_Moissenet_et_al,SC_protraction_rotation0Abd_4.csv,SC_elevation_rotation0Abd_4.csv,SC_rotation_rotation0Abd_4.csv,SC_supTranslation_rotation0Abd_4.csv,SC_antTranslation_rotation0Abd_4.csv,SC_medTranslation_rotation0Abd_4.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,5,left,authors table,#14_Moissenet_et_al,GH_abduction_elevationFrontal_5.csv,GH_flexion_elevationFrontal_5.csv,GH_rotation_elevationFrontal_5.csv,GH_antTranslation_elevationFrontal_5.csv,GH_medTranslation_elevationFrontal_5.csv,GH_supTranslation_elevationFrontal_5.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,5,left,authors table,#14_Moissenet_et_al,GH_abduction_elevationSagittal_5.csv,GH_flexion_elevationSagittal_5.csv,GH_rotation_elevationSagittal_5.csv,GH_antTranslation_elevationSagittal_5.csv,GH_medTranslation_elevationSagittal_5.csv,GH_supTranslation_elevationSagittal_5.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,5,left,authors table,#14_Moissenet_et_al,GH_abduction_horizontalFlexion_5.csv,GH_flexion_horizontalFlexion_5.csv,GH_rotation_horizontalFlexion_5.csv,GH_antTranslation_horizontalFlexion_5.csv,GH_medTranslation_horizontalFlexion_5.csv,GH_supTranslation_horizontalFlexion_5.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,5,left,authors table,#14_Moissenet_et_al,GH_abduction_rotation0Abd_5.csv,GH_flexion_rotation0Abd_5.csv,GH_rotation_rotation0Abd_5.csv,GH_antTranslation_rotation0Abd_5.csv,GH_medTranslation_rotation0Abd_5.csv,GH_supTranslation_rotation0Abd_5.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,5,left,authors table,#14_Moissenet_et_al,ST_protraction_elevationFrontal_5.csv,ST_medRotation_elevationFrontal_5.csv,ST_tilt_elevationFrontal_5.csv,,,
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,5,left,authors table,#14_Moissenet_et_al,ST_protraction_elevationSagittal_5.csv,ST_medRotation_elevationSagittal_5.csv,ST_tilt_elevationSagittal_5.csv,,,
#14,Moissenet et al.,horizontal flexion,yx'y'',y,scapulothoracic,thorax,scapula,yx'z'',True,,,,False,5,left,authors table,#14_Moissenet_et_al,ST_protraction_horizontalFlexion_5.csv,ST_medRotation_horizontalFlexion_5.csv,ST_tilt_horizontalFlexion_5.csv,,,
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,5,left,authors table,#14_Moissenet_et_al,ST_protraction_rotation0Abd_5.csv,ST_medRotation_rotation0Abd_5.csv,ST_tilt_rotation0Abd_5.csv,,,
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,5,left,authors table,#14_Moissenet_et_al,AC_protraction_elevationFrontal_5.csv,AC_medRotation_elevationFrontal_5.csv,AC_antRotation_elevationFrontal_5.csv,AC_supTranslation_elevationFrontal_5.csv,AC_antTranslation_elevationFrontal_5.csv,AC_medTranslation_elevationFrontal_5.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,5,left,authors table,#14_Moissenet_et_al,AC_protraction_elevationSagittal_5.csv,AC_medRotation_elevationSagittal_5.csv,AC_antRotation_elevationSagittal_5.csv,AC_supTranslation_elevationSagittal_5.csv,AC_antTranslation_elevationSagittal_5.csv,AC_medTranslation_elevationSagittal_5.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,5,left,authors table,#14_Moissenet_et_al,AC_protraction_horizontalFlexion_5.csv,AC_medRotation_horizontalFlexion_5.csv,AC_antRotation_horizontalFlexion_5.csv,AC_supTranslation_horizontalFlexion_5.csv,AC_antTranslation_horizontalFlexion_5.csv,AC_medTranslation_horizontalFlexion_5.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,5,left,authors table,#14_Moissenet_et_al,AC_protraction_rotation0Abd_5.csv,AC_medRotation_rotation0Abd_5.csv,AC_antRotation_rotation0Abd_5.csv,AC_supTranslation_rotation0Abd_5.csv,AC_antTranslation_rotation0Abd_5.csv,AC_medTranslation_rotation0Abd_5.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,5,left,authors table,#14_Moissenet_et_al,SC_protraction_elevationFrontal_5.csv,SC_elevation_elevationFrontal_5.csv,SC_rotation_elevationFrontal_5.csv,SC_supTranslation_elevationFrontal_5.csv,SC_antTranslation_elevationFrontal_5.csv,SC_medTranslation_elevationFrontal_5.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,5,left,authors table,#14_Moissenet_et_al,SC_protraction_elevationSagittal_5.csv,SC_elevation_elevationSagittal_5.csv,SC_rotation_elevationSagittal_5.csv,SC_supTranslation_elevationSagittal_5.csv,SC_antTranslation_elevationSagittal_5.csv,SC_medTranslation_elevationSagittal_5.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,5,left,authors table,#14_Moissenet_et_al,SC_protraction_horizontalFlexion_5.csv,SC_elevation_horizontalFlexion_5.csv,SC_rotation_horizontalFlexion_5.csv,SC_supTranslation_horizontalFlexion_5.csv,SC_antTranslation_horizontalFlexion_5.csv,SC_medTranslation_horizontalFlexion_5.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,5,left,authors table,#14_Moissenet_et_al,SC_protraction_rotation0Abd_5.csv,SC_elevation_rotation0Abd_5.csv,SC_rotation_rotation0Abd_5.csv,SC_supTranslation_rotation0Abd_5.csv,SC_antTranslation_rotation0Abd_5.csv,SC_medTranslation_rotation0Abd_5.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,6,right,authors table,#14_Moissenet_et_al,GH_abduction_elevationFrontal_6.csv,GH_flexion_elevationFrontal_6.csv,GH_rotation_elevationFrontal_6.csv,GH_antTranslation_elevationFrontal_6.csv,GH_medTranslation_elevationFrontal_6.csv,GH_supTranslation_elevationFrontal_6.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,6,right,authors table,#14_Moissenet_et_al,GH_abduction_elevationSagittal_6.csv,GH_flexion_elevationSagittal_6.csv,GH_rotation_elevationSagittal_6.csv,GH_antTranslation_elevationSagittal_6.csv,GH_medTranslation_elevationSagittal_6.csv,GH_supTranslation_elevationSagittal_6.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,6,right,authors table,#14_Moissenet_et_al,GH_abduction_horizontalFlexion_6.csv,GH_flexion_horizontalFlexion_6.csv,GH_rotation_horizontalFlexion_6.csv,GH_antTranslation_horizontalFlexion_6.csv,GH_medTranslation_horizontalFlexion_6.csv,GH_supTranslation_horizontalFlexion_6.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,6,right,authors table,#14_Moissenet_et_al,GH_abduction_rotation0Abd_6.csv,GH_flexion_rotation0Abd_6.csv,GH_rotation_rotation0Abd_6.csv,GH_antTranslation_rotation0Abd_6.csv,GH_medTranslation_rotation0Abd_6.csv,GH_supTranslation_rotation0Abd_6.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,6,right,authors table,#14_Moissenet_et_al,ST_protraction_elevationFrontal_6.csv,ST_medRotation_elevationFrontal_6.csv,ST_tilt_elevationFrontal_6.csv,,,
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,6,right,authors table,#14_Moissenet_et_al,ST_protraction_elevationSagittal_6.csv,ST_medRotation_elevationSagittal_6.csv,ST_tilt_elevationSagittal_6.csv,,,
#14,Moissenet et al.,horizontal flexion,yx'y'',y,scapulothoracic,thorax,scapula,yx'z'',True,,,,False,6,right,authors table,#14_Moissenet_et_al,ST_protraction_horizontalFlexion_6.csv,ST_medRotation_horizontalFlexion_6.csv,ST_tilt_horizontalFlexion_6.csv,,,
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,6,right,authors table,#14_Moissenet_et_al,ST_protraction_rotation0Abd_6.csv,ST_medRotation_rotation0Abd_6.csv,ST_tilt_rotation0Abd_6.csv,,,
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,6,right,authors table,#14_Moissenet_et_al,AC_protraction_elevationFrontal_6.csv,AC_medRotation_elevationFrontal_6.csv,AC_antRotation_elevationFrontal_6.csv,AC_supTranslation_elevationFrontal_6.csv,AC_antTranslation_elevationFrontal_6.csv,AC_medTranslation_elevationFrontal_6.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,6,right,authors table,#14_Moissenet_et_al,AC_protraction_elevationSagittal_6.csv,AC_medRotation_elevationSagittal_6.csv,AC_antRotation_elevationSagittal_6.csv,AC_supTranslation_elevationSagittal_6.csv,AC_antTranslation_elevationSagittal_6.csv,AC_medTranslation_elevationSagittal_6.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,6,right,authors table,#14_Moissenet_et_al,AC_protraction_horizontalFlexion_6.csv,AC_medRotation_horizontalFlexion_6.csv,AC_antRotation_horizontalFlexion_6.csv,AC_supTranslation_horizontalFlexion_6.csv,AC_antTranslation_horizontalFlexion_6.csv,AC_medTranslation_horizontalFlexion_6.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,6,right,authors table,#14_Moissenet_et_al,AC_protraction_rotation0Abd_6.csv,AC_medRotation_rotation0Abd_6.csv,AC_antRotation_rotation0Abd_6.csv,AC_supTranslation_rotation0Abd_6.csv,AC_antTranslation_rotation0Abd_6.csv,AC_medTranslation_rotation0Abd_6.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,6,right,authors table,#14_Moissenet_et_al,SC_protraction_elevationFrontal_6.csv,SC_elevation_elevationFrontal_6.csv,SC_rotation_elevationFrontal_6.csv,SC_supTranslation_elevationFrontal_6.csv,SC_antTranslation_elevationFrontal_6.csv,SC_medTranslation_elevationFrontal_6.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,6,right,authors table,#14_Moissenet_et_al,SC_protraction_elevationSagittal_6.csv,SC_elevation_elevationSagittal_6.csv,SC_rotation_elevationSagittal_6.csv,SC_supTranslation_elevationSagittal_6.csv,SC_antTranslation_elevationSagittal_6.csv,SC_medTranslation_elevationSagittal_6.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,6,right,authors table,#14_Moissenet_et_al,SC_protraction_horizontalFlexion_6.csv,SC_elevation_horizontalFlexion_6.csv,SC_rotation_horizontalFlexion_6.csv,SC_supTranslation_horizontalFlexion_6.csv,SC_antTranslation_horizontalFlexion_6.csv,SC_medTranslation_horizontalFlexion_6.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',sternoclavicular,thorax,clavicle,yx'z'',True,SC,jcs,,False,6,right,authors table,#14_Moissenet_et_al,SC_protraction_rotation0Abd_6.csv,SC_elevation_rotation0Abd_6.csv,SC_rotation_rotation0Abd_6.csv,SC_supTranslation_rotation0Abd_6.csv,SC_antTranslation_rotation0Abd_6.csv,SC_medTranslation_rotation0Abd_6.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,7,left,authors table,#14_Moissenet_et_al,GH_abduction_elevationFrontal_7.csv,GH_flexion_elevationFrontal_7.csv,GH_rotation_elevationFrontal_7.csv,GH_antTranslation_elevationFrontal_7.csv,GH_medTranslation_elevationFrontal_7.csv,GH_supTranslation_elevationFrontal_7.csv
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,7,left,authors table,#14_Moissenet_et_al,GH_abduction_elevationSagittal_7.csv,GH_flexion_elevationSagittal_7.csv,GH_rotation_elevationSagittal_7.csv,GH_antTranslation_elevationSagittal_7.csv,GH_medTranslation_elevationSagittal_7.csv,GH_supTranslation_elevationSagittal_7.csv
#14,Moissenet et al.,horizontal flexion,yx'y'',y,glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,7,left,authors table,#14_Moissenet_et_al,GH_abduction_horizontalFlexion_7.csv,GH_flexion_horizontalFlexion_7.csv,GH_rotation_horizontalFlexion_7.csv,GH_antTranslation_horizontalFlexion_7.csv,GH_medTranslation_horizontalFlexion_7.csv,GH_supTranslation_horizontalFlexion_7.csv
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',glenohumeral,scapula,humerus,xz'y'',True,GH,jcs,,False,7,left,authors table,#14_Moissenet_et_al,GH_abduction_rotation0Abd_7.csv,GH_flexion_rotation0Abd_7.csv,GH_rotation_rotation0Abd_7.csv,GH_antTranslation_rotation0Abd_7.csv,GH_medTranslation_rotation0Abd_7.csv,GH_supTranslation_rotation0Abd_7.csv
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,7,left,authors table,#14_Moissenet_et_al,ST_protraction_elevationFrontal_7.csv,ST_medRotation_elevationFrontal_7.csv,ST_tilt_elevationFrontal_7.csv,,,
#14,Moissenet et al.,sagittal plane elevation,yx'y'',x',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,7,left,authors table,#14_Moissenet_et_al,ST_protraction_elevationSagittal_7.csv,ST_medRotation_elevationSagittal_7.csv,ST_tilt_elevationSagittal_7.csv,,,
#14,Moissenet et al.,horizontal flexion,yx'y'',y,scapulothoracic,thorax,scapula,yx'z'',True,,,,False,7,left,authors table,#14_Moissenet_et_al,ST_protraction_horizontalFlexion_7.csv,ST_medRotation_horizontalFlexion_7.csv,ST_tilt_horizontalFlexion_7.csv,,,
#14,Moissenet et al.,internal-external rotation 0 degree-abducted,yx'y'',y'',scapulothoracic,thorax,scapula,yx'z'',True,,,,False,7,left,authors table,#14_Moissenet_et_al,ST_protraction_rotation0Abd_7.csv,ST_medRotation_rotation0Abd_7.csv,ST_tilt_rotation0Abd_7.csv,,,
#14,Moissenet et al.,frontal plane elevation,yx'y'',x',acromioclavicular,clavicle,scapula,yx'z'',True,AC,jcs,,False,7,left,authors table,#14_Moissenet_et_al,AC_protraction_elevationFrontal_7.csv,AC_medRotation_elevationFrontal_7.csv,AC_antRotation_elevationFrontal_7.csv,AC_supTranslation_elevationFrontal_7.csv,AC_antTranslation_elevationFrontal_7.csv,AC_medTranslation_elevationFrontal_7.csv
